Tiraspol,蒂拉斯波尔,提拉斯浦,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tokyo,东京,東京,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tomsk,托木斯克,托木斯克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tongatapu,汤加塔布,東加塔普,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Toronto,多伦多,多倫多,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tortola,托尔托拉岛,托托拉,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tripoli,的黎波里,的黎波里,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Troll,特罗尔站,特羅爾站,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Truk,特鲁克,楚克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tucuman,图库曼,圖庫曼,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Tunis,突尼斯,突尼斯,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Ujung Pandang,乌戎潘当,錫江,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Ulaanbaatar,乌兰巴托,烏蘭巴托,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Ulan Bator,乌兰巴托,烏蘭巴托,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Ulyanovsk,乌里扬诺夫斯克,烏里揚諾夫斯克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Urumqi,乌鲁木齐,烏魯木齊,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Ushuaia,乌斯怀亚,烏斯懷亞,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Ust-Nera,乌斯季内拉,烏斯季涅拉,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Uzhgorod,乌日哥罗德,烏日霍羅德,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vaduz,瓦杜兹,瓦都茲,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vancouver,温哥华,溫哥華,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vevay,韦韦,韋韋,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Victoria,维多利亚,維多利亞省,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vienna,维也纳,維也納,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vientiane,万象,永珍,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vilnius,维尔纽斯,維爾紐斯,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vincennes,万塞讷,湯森斯,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Virgin,维京群岛,維爾京群島,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vladivostok,海参崴,海參崴,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Volgograd,伏尔加格勒,伏爾加格勒,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Vostok,沃斯托克,弗斯托克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Wake,威克岛,威克島,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Wallis,沃利斯,瓦利斯,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Warsaw,华沙,華沙,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
West,西方,西澳省,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Whitehorse,怀特霍斯,白馬鎮,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Winamac,维纳马克,威納馬克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Windhoek,温得和克,溫吐克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Winnipeg,温尼伯,溫尼柏,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yakutat,雅库塔特,亞庫塔特,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yakutsk,雅库茨克,雅庫茨克,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yancowinna,扬科温纳,揚科維納,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yangon,仰光,仰光,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yap,雅浦岛,雅浦島,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yekaterinburg,叶卡捷琳堡,耶卡特寧伯格,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yellowknife,耶洛奈夫,耶洛奈夫,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Yerevan,埃里温,葉里溫,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Zagreb,萨格勒布,札格雷布,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Zaporozhye,扎波罗热,札波羅結,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Zulu,祖鲁语,祖魯,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Zurich,苏黎世,蘇黎世,noun,洲、国家/地区、城市名称,,,,,,,,,,,,,,,,,,,,,
Earthly Branch,地支,地支,noun,,,,,,,,,,,,,,,,,,,,,,
Falkland Islands,福克兰群岛,福克蘭群島,noun,,,,,,,,,,,,,,,,,,,,,,
Holy See,梵蒂冈,梵蒂岡,noun,,,,,,,,,,,,,,,,,,,,,,
Korea (the Democratic People's Republic of),朝鲜（民主主义人民共和国）,朝鮮,noun,,,,,,,,,,,,,,,,,,,,,,
Korea (the Republic of),韩国（共和国）,韓國,noun,,,,,,,,,,,,,,,,,,,,,,
language pack,语言包,語言套件,noun,,,,,,,,,,,,,,,,,,,,,,
Lao,老挝,寮國,noun,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republi,老挝人民民主共和国,寮國,noun,,,,,,,,,,,,,,,,,,,,,,
Laos,老挝,寮國,noun,,,,,,,,,,,,,,,,,,,,,,
LHI,罗豪岛,羅豪島,noun,,,,,,,,,,,,,,,,,,,,,,
Lome,洛美,洛梅,noun,,,,,,,,,,,,,,,,,,,,,,
Malvinas,马尔维纳斯,馬爾維納斯,noun,,,,,,,,,,,,,,,,,,,,,,
South Korean,韩国,韓國,noun,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,英国,英國,noun,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,大不列颠及北爱尔兰联合王国,大不列顛及北愛爾蘭聯合王國,noun,,,,,,,,,,,,,,,,,,,,,,
United Kingdom of Great Britain and Northern Ireland,英国,英國,noun,,,,,,,,,,,,,,,,,,,,,,
United States,美国,美國,noun,,,,,,,,,,,,,,,,,,,,,,
United States of America,美国,美國,noun,,,,,,,,,,,,,,,,,,,,,,
